num_of_agents,items_per_agent,value_noise_ratio,alpha,algorithm,seed,success,max_overload,runtime,num_items,instance_size
20,3,0.3,1.2,hffd_nadav,1,1,-0.3257502983252891,0.0007437769963871,60,1200
20,3,0.3,1.2,hffd_nadav,2,1,-0.9487187653094225,0.0006550480029545,60,1200
20,3,0.3,1.2,hffd_nadav,3,1,-0.3148178692086674,0.0007159889937611,60,1200
20,3,0.3,1.2,hffd_nadav,4,1,-0.0488203813638108,0.0008567009936086,60,1200
20,6,0.0,0.8,hffd_nadav,0,1,-0.6399999999999864,0.001303381010075,120,2400
20,6,0.0,0.8,hffd_nadav,1,1,-0.3600000000000136,0.0010287659970344,120,2400
20,6,0.0,0.8,hffd_nadav,2,1,-0.0800000000000409,0.0010608690063236,120,2400
20,6,0.0,0.8,hffd_nadav,3,1,-0.6000000000000227,0.0010466289968462,120,2400
20,6,0.0,0.8,hffd_nadav,4,1,-0.6399999999999864,0.0013869679969502,120,2400
20,6,0.0,1.0,hffd_nadav,0,1,-0.5500000000000114,0.0012358730018604,120,2400
20,6,0.0,1.0,hffd_nadav,1,1,-0.9499999999999886,0.0011846070119645,120,2400
20,6,0.0,1.0,hffd_nadav,2,1,-0.6000000000000227,0.0017139359988505,120,2400
20,6,0.0,1.0,hffd_nadav,3,1,-0.25,0.0012218199990456,120,2400
20,6,0.0,1.0,hffd_nadav,4,1,-0.5500000000000114,0.0015739609953016,120,2400
20,6,0.0,1.2,hffd_nadav,0,1,-0.4599999999999795,0.0010764659964479,120,2400
20,6,0.0,1.2,hffd_nadav,1,1,-0.5399999999999636,0.0018207210086984,120,2400
20,6,0.0,1.2,hffd_nadav,2,1,-0.1200000000000045,0.0012798019888577,120,2400
20,6,0.0,1.2,hffd_nadav,3,1,-0.8999999999999773,0.0012126460060244,120,2400
20,6,0.0,1.2,hffd_nadav,4,1,-0.4599999999999227,0.0011614210088737,120,2400
20,6,0.3,0.8,hffd_nadav,0,1,-0.0657137933810076,0.0010945009998977,120,2400
20,6,0.3,0.8,hffd_nadav,1,1,-0.0332993760439421,0.0012128220114391,120,2400
20,6,0.3,0.8,hffd_nadav,2,1,-0.0156442435340409,0.0010511380096431,120,2400
20,6,0.3,0.8,hffd_nadav,3,1,-0.1335912689637552,0.001398695007083,120,2400
20,6,0.3,0.8,hffd_nadav,4,1,-0.0281702808181307,0.0012577300076372,120,2400
20,6,0.3,1.0,hffd_nadav,0,1,-0.1122718290274065,0.0012435060052666,120,2400
20,6,0.3,1.0,hffd_nadav,1,1,-0.0004091069798164,0.0011251219984842,120,2400
20,6,0.3,1.0,hffd_nadav,2,1,-0.1091331699527131,0.001111938006943,120,2400
20,6,0.3,1.0,hffd_nadav,3,1,-0.0223524580281377,0.0020563589932862,120,2400
20,6,0.3,1.0,hffd_nadav,4,1,-0.0298795909149021,0.0011845550034195,120,2400
20,6,0.3,1.2,hffd_nadav,0,1,-0.2247298481328812,0.0012332260084804,120,2400
20,6,0.3,1.2,hffd_nadav,1,1,-0.0292832030727367,0.0018074769905069,120,2400
20,6,0.3,1.2,hffd_nadav,2,1,-0.0303161921505648,0.001275981994695,120,2400
20,6,0.3,1.2,hffd_nadav,3,1,-0.132478667098951,0.0011515340011101,120,2400
20,6,0.3,1.2,hffd_nadav,4,1,-0.0443738630213488,0.0010508720006328,120,2400
40,3,0.0,0.8,hffd_nadav,0,1,-0.8199999999999932,0.0021188039972912,120,4800
40,3,0.0,0.8,hffd_nadav,1,1,-0.1800000000000068,0.0023748249950585,120,4800
40,3,0.0,0.8,hffd_nadav,2,1,-0.0400000000000204,0.0021154670102987,120,4800
40,3,0.0,0.8,hffd_nadav,3,1,-0.3000000000000113,0.0020843370002694,120,4800
40,3,0.0,0.8,hffd_nadav,4,1,-0.8199999999999932,0.0027230730047449,120,4800
40,3,0.0,1.0,hffd_nadav,0,1,-0.2750000000000057,0.0033976190024986,120,4800
40,3,0.0,1.0,hffd_nadav,1,1,-0.9749999999999944,0.0019033110002055,120,4800
40,3,0.0,1.0,hffd_nadav,2,1,-0.3000000000000113,0.0022855930001242,120,4800
40,3,0.0,1.0,hffd_nadav,3,1,-0.125,0.0031821430020499,120,4800
40,3,0.0,1.0,hffd_nadav,4,1,-0.7750000000000057,0.0019893759890692,120,4800
40,3,0.0,1.2,hffd_nadav,0,1,-0.7299999999999898,0.002032849995885,120,4800
40,3,0.0,1.2,hffd_nadav,1,1,-0.7699999999999818,0.0021317280043149,120,4800
40,3,0.0,1.2,hffd_nadav,2,1,-0.5600000000000023,0.0019771899969782,120,4800
40,3,0.0,1.2,hffd_nadav,3,1,-0.9499999999999886,0.0022182480024639,120,4800
40,3,0.0,1.2,hffd_nadav,4,1,-0.7299999999999613,0.0020973720093024,120,4800
40,3,0.3,0.8,hffd_nadav,0,1,-0.0679299887782178,0.0018379740067757,120,4800
40,3,0.3,0.8,hffd_nadav,1,1,-0.0005456041228626,0.0021752669999841,120,4800
40,3,0.3,0.8,hffd_nadav,2,1,-0.0189757927276446,0.0019889669929398,120,4800
40,3,0.3,0.8,hffd_nadav,3,1,-0.0053255980380697,0.001996841005166,120,4800
40,3,0.3,0.8,hffd_nadav,4,1,-0.1478338235761498,0.0022367409983417,120,4800
40,3,0.3,1.0,hffd_nadav,0,1,-0.020124085478244,0.0018902529991464,120,4800
40,3,0.3,1.0,hffd_nadav,1,1,-0.0203820644371148,0.001919385002111,120,4800
40,3,0.3,1.0,hffd_nadav,2,1,-0.0010447014405201,0.0027093009994132,120,4800
40,3,0.3,1.0,hffd_nadav,3,1,-0.1299106591176837,0.0021025150053901,120,4800
40,3,0.3,1.0,hffd_nadav,4,1,-0.0994081445461461,0.0020485350105445,120,4800
40,3,0.3,1.2,hffd_nadav,0,1,-0.1658285913891006,0.0019556219922378,120,4800
40,3,0.3,1.2,hffd_nadav,1,1,-0.0779163133996689,0.0020653819956351,120,4800
40,3,0.3,1.2,hffd_nadav,2,1,-0.1239927634131845,0.0024416169908363,120,4800
40,3,0.3,1.2,hffd_nadav,3,1,-0.0469966193185484,0.0021043760061729,120,4800
40,3,0.3,1.2,hffd_nadav,4,1,-0.2486485777833706,0.0019055860029766,120,4800
40,6,0.0,0.8,hffd_nadav,0,1,-0.3000000000000113,0.0042230419931001,240,9600
40,6,0.0,0.8,hffd_nadav,1,1,-0.1200000000000045,0.0038300900050671,240,9600
40,6,0.0,0.8,hffd_nadav,2,1,-0.7600000000000477,0.0042790599982254,240,9600
40,6,0.0,0.8,hffd_nadav,3,1,-0.0800000000000409,0.003709582000738,240,9600
40,6,0.0,0.8,hffd_nadav,4,1,-0.160000000000025,0.0052256630006013,240,9600
40,6,0.0,1.0,hffd_nadav,0,1,-0.125,0.0048893850034801,240,9600
40,6,0.0,1.0,hffd_nadav,1,1,-0.6499999999999773,0.0041567860025679,240,9600
40,6,0.0,1.0,hffd_nadav,2,1,-0.9499999999999886,0.0040347130125155,240,9600
40,6,0.0,1.0,hffd_nadav,3,1,-0.1000000000000227,0.0038135109934955,240,9600
40,6,0.0,1.0,hffd_nadav,4,1,-0.4499999999999886,0.0044513449975056,240,9600
40,6,0.0,1.2,hffd_nadav,0,1,-0.9499999999999886,0.0036320759973023,240,9600
40,6,0.0,1.2,hffd_nadav,1,1,-0.1799999999999499,0.0037262609985191,240,9600
40,6,0.0,1.2,hffd_nadav,2,1,-0.1399999999999863,0.0035681900044437,240,9600
40,6,0.0,1.2,hffd_nadav,3,1,-0.1200000000000045,0.0037159619969315,240,9600
40,6,0.0,1.2,hffd_nadav,4,1,-0.7399999999999523,0.0039664189971517,240,9600
40,6,0.3,0.8,hffd_nadav,0,1,-0.0164192350965777,0.0040538099856348,240,9600
40,6,0.3,0.8,hffd_nadav,1,1,-0.0577823858458259,0.0036496779939625,240,9600
40,6,0.3,0.8,hffd_nadav,2,1,-0.0119249269066585,0.0038437619950855,240,9600
40,6,0.3,0.8,hffd_nadav,3,1,-0.1184234780639599,0.0041290060034953,240,9600
40,6,0.3,0.8,hffd_nadav,4,1,-0.0382570721745878,0.0038100179954199,240,9600
40,6,0.3,1.0,hffd_nadav,0,1,-0.0141963890438887,0.0044001689966535,240,9600
40,6,0.3,1.0,hffd_nadav,1,1,-0.0118804853354959,0.0040524789947085,240,9600
40,6,0.3,1.0,hffd_nadav,2,1,-0.0170142096905578,0.0038048900023568,240,9600
40,6,0.3,1.0,hffd_nadav,3,1,-0.0264401521179138,0.0051813559985021,240,9600
40,6,0.3,1.0,hffd_nadav,4,1,-0.0259635327219598,0.0035812460118904,240,9600
40,6,0.3,1.2,hffd_nadav,0,1,-0.1280304873442901,0.0037274990027071,240,9600
40,6,0.3,1.2,hffd_nadav,1,1,-0.1758328904469976,0.003798290999839,240,9600
40,6,0.3,1.2,hffd_nadav,2,1,-0.0435736713235428,0.0047027260006871,240,9600
40,6,0.3,1.2,hffd_nadav,3,1,-0.0329522753968944,0.0038845249946461,240,9600
40,6,0.3,1.2,hffd_nadav,4,1,-0.0710097111025334,0.0040567980031482,240,9600
10,3,0.0,0.6,hffd,0,1,-0.7399999999999807,0.0012704459950327,30,300
10,3,0.0,0.6,hffd,1,1,-0.1599999999999966,0.0010622060071909,30,300
10,3,0.0,0.6,hffd,2,1,-0.7399999999999949,0.0010071529977722,30,300
10,3,0.0,0.6,hffd_nadav,0,1,-0.7399999999999807,0.0003963680064771,30,300
10,3,0.0,0.6,hffd_nadav,1,1,-0.1599999999999966,0.0004175750073045,30,300
10,3,0.0,0.6,hffd_nadav,2,1,-0.7399999999999949,0.000446752004791,30,300
10,3,0.1,0.6,hffd,0,1,-0.0370627366536666,0.0009337590017821,30,300
10,3,0.1,0.6,hffd,1,1,-0.921546694663732,0.0011383459932403,30,300
10,3,0.1,0.6,hffd,2,1,-0.0885720016601681,0.0012967980001121,30,300
10,3,0.1,0.6,hffd_nadav,0,1,-1.8714114112562044,0.0003866180049953,30,300
10,3,0.1,0.6,hffd_nadav,1,1,-0.4467451171990149,0.0004035430029034,30,300
10,3,0.1,0.6,hffd_nadav,2,1,-0.0885720016601681,0.0003644130047177,30,300
10,3,0.1,0.8,hffd,0,1,-0.166905956213327,0.0011293409916106,30,300
10,3,0.1,0.8,hffd,1,1,-0.2554378454645132,0.0012069180083926,30,300
10,3,0.1,0.8,hffd,2,1,-0.3620793786933234,0.0010216609953204,30,300
10,3,0.1,0.8,hffd_nadav,0,1,-0.2398988668349773,0.0003808860055869,30,300
10,3,0.1,0.8,hffd_nadav,1,1,-0.2873568792328171,0.0003808080073213,30,300
10,3,0.1,0.8,hffd_nadav,2,1,-0.1071970275091871,0.0004435060109244,30,300
10,3,0.1,1.0,hffd,0,1,-0.1604227843482704,0.0011976000096183,30,300
10,3,0.1,1.0,hffd,1,1,-1.674021032605367,0.0011702009942382,30,300
10,3,0.1,1.0,hffd,2,1,-0.5325104504954652,0.0011182650050614,30,300
10,3,0.1,1.0,hffd_nadav,0,1,-0.1604227843482704,0.0003701740060932,30,300
10,3,0.1,1.0,hffd_nadav,1,1,-0.635695094823916,0.0003789420006796,30,300
10,3,0.1,1.0,hffd_nadav,2,1,-0.0563798543706752,0.00043302999984,30,300
10,3,0.1,1.2,hffd,0,1,-0.1063130578162372,0.0013613010087283,30,300
10,3,0.1,1.2,hffd,1,1,-0.6077605813381979,0.0010586419957689,30,300
10,3,0.1,1.2,hffd,2,1,-0.2540986167934989,0.0011106610036222,30,300
10,3,0.1,1.2,hffd_nadav,0,1,-0.9472372973678772,0.0004157350049354,30,300
10,3,0.1,1.2,hffd_nadav,1,1,-0.2113300311977468,0.000558361003641,30,300
10,3,0.1,1.2,hffd_nadav,2,1,-0.1692084233793025,0.0004129459994146,30,300
10,3,0.3,0.6,hffd,0,1,-0.4541621940014977,0.0009714059997349,30,300
10,3,0.3,0.6,hffd,1,1,-0.0130388488839514,0.0009748099982971,30,300
10,3,0.3,0.6,hffd,2,1,-0.4821311604740828,0.0012320399982854,30,300
10,3,0.3,0.6,hffd_nadav,0,1,-0.3229334540218218,0.0003776259982259,30,300
10,3,0.3,0.6,hffd_nadav,1,1,-0.419003128943487,0.0003750379983102,30,300
10,3,0.3,0.6,hffd_nadav,2,1,-0.7736048800665003,0.0003621379873948,30,300
10,3,0.6,0.6,hffd,0,1,-1.0738456160744647,0.0009629859996493,30,300
10,3,0.6,0.6,hffd,1,1,-0.1886029241405964,0.0010837620066013,30,300
10,3,0.6,0.6,hffd,2,1,-1.2167445152436756,0.0010073379962705,30,300
10,3,0.6,0.6,hffd_nadav,0,1,-0.6770245698032653,0.0003856309922412,30,300
10,3,0.6,0.6,hffd_nadav,1,1,-0.0554413993138922,0.0003878829884342,30,300
10,3,0.6,0.6,hffd_nadav,2,1,-0.0912086805086431,0.0005927040037931,30,300
10,3,0.6,0.8,hffd,0,1,-1.4199932669755242,0.0010607169970171,30,300
10,3,0.6,0.8,hffd,1,1,-0.3658598660757945,0.0012714399927062,30,300
10,3,0.6,0.8,hffd,2,1,-0.066496155012004,0.0021796349901705,30,300
10,3,0.6,0.8,hffd_nadav,0,1,-0.6177922512412692,0.0004766589991049,30,300
10,3,0.6,0.8,hffd_nadav,1,1,-0.0823928899765178,0.000700942997355,30,300
10,3,0.6,0.8,hffd_nadav,2,1,-0.2625737881936345,0.0004284020105842,30,300
10,3,0.6,1.0,hffd,0,1,-0.0449146017391228,0.0010196250077569,30,300
10,3,0.6,1.0,hffd,1,1,-0.105534792801393,0.0010180120007134,30,300
10,3,0.6,1.0,hffd,2,1,-0.6540505287935616,0.0009902180026983,30,300
10,3,0.6,1.0,hffd_nadav,0,1,-0.7786684840149292,0.000389893000829,30,300
10,3,0.6,1.0,hffd_nadav,1,1,-0.2051913409764552,0.0004675499949371,30,300
10,3,0.6,1.0,hffd_nadav,2,1,-2.8104793118025952,0.000356856995495,30,300
10,3,0.6,1.2,hffd,0,1,-1.127033258660788,0.0010270719940308,30,300
10,3,0.6,1.2,hffd,1,1,-0.5001724665768279,0.0009980100003303,30,300
10,3,0.6,1.2,hffd,2,1,-4.182389449135371,0.0011975780071225,30,300
10,3,0.6,1.2,hffd_nadav,0,1,-1.3883140949656363,0.000447004000307,30,300
10,3,0.6,1.2,hffd_nadav,1,1,-0.8228408676755237,0.0003988590033259,30,300
10,3,0.6,1.2,hffd_nadav,2,1,-2.293428953068087,0.0003780970000661,30,300
10,6,0.0,0.6,hffd,0,1,-0.2399999999999806,0.0020116410014452,60,600
10,6,0.0,0.6,hffd,1,1,-0.3199999999999932,0.0022910879924893,60,600
10,6,0.0,0.6,hffd,2,1,-0.4599999999999795,0.0022554150054929,60,600
10,6,0.0,0.6,hffd_nadav,0,1,-0.2399999999999806,0.0005882880068384,60,600
10,6,0.0,0.6,hffd_nadav,1,1,-0.3199999999999932,0.0005804860120406,60,600
10,6,0.0,0.6,hffd_nadav,2,1,-0.4599999999999795,0.0005224420019658,60,600
10,6,0.1,0.6,hffd,0,1,-0.3374894573987319,0.0028347560000838,60,600
10,6,0.1,0.6,hffd,1,1,-0.0432859688533824,0.0020307819941081,60,600
10,6,0.1,0.6,hffd,2,1,-0.5082770038873718,0.0026749820099212,60,600
10,6,0.1,0.6,hffd_nadav,0,1,-0.0645172864787184,0.0004757319984491,60,600
10,6,0.1,0.6,hffd_nadav,1,1,-0.5370312454300006,0.0005840249941684,60,600
10,6,0.1,0.6,hffd_nadav,2,1,-0.4223444319484315,0.0005052689957665,60,600
10,6,0.1,0.8,hffd,0,1,-0.0764158063576019,0.0023251030070241,60,600
10,6,0.1,0.8,hffd,1,1,-0.1137762928213419,0.0021375960059231,60,600
10,6,0.1,0.8,hffd,2,1,-0.1990910079306331,0.0022010840039001,60,600
10,6,0.1,0.8,hffd_nadav,0,1,-0.3489525038104375,0.0005699539906345,60,600
10,6,0.1,0.8,hffd_nadav,1,1,-0.1327398089191547,0.0005080799892311,60,600
10,6,0.1,0.8,hffd_nadav,2,1,-0.0166298794572412,0.000563373992918,60,600
10,6,0.1,1.0,hffd,0,1,-0.6236532887315889,0.0029908830038039,60,600
10,6,0.1,1.0,hffd,1,1,-0.5418208987853745,0.002409014996374,60,600
10,6,0.1,1.0,hffd,2,1,-0.4907842573402377,0.0026082120020873,60,600
10,6,0.1,1.0,hffd_nadav,0,1,-7.951136717565532e-05,0.0006533060077344,60,600
10,6,0.1,1.0,hffd_nadav,1,1,-0.1612072165045788,0.0005627180071314,60,600
10,6,0.1,1.0,hffd_nadav,2,1,-0.0911550440301312,0.0005703019996872,60,600
10,6,0.1,1.2,hffd,0,1,-0.3934875204127479,0.0023699680023128,60,600
10,6,0.1,1.2,hffd,1,1,-0.2683258728976625,0.0027833110070787,60,600
10,6,0.1,1.2,hffd,2,1,-0.1891403469875854,0.0022162600071169,60,600
10,6,0.1,1.2,hffd_nadav,0,1,-0.2513737474244522,0.0006876390107208,60,600
10,6,0.1,1.2,hffd_nadav,1,1,-0.0445527548408222,0.0006023890018695,60,600
10,6,0.1,1.2,hffd_nadav,2,1,-0.053658609858985,0.0007238910038722,60,600
10,6,0.3,0.6,hffd,0,1,-0.1167827385037014,0.0023597679974045,60,600
10,6,0.3,0.6,hffd,1,1,-0.0721988119620675,0.0020545320003293,60,600
10,6,0.3,0.6,hffd,2,1,-0.2212896097909151,0.0020600330026354,60,600
10,6,0.3,0.6,hffd_nadav,0,1,-0.0742377528983126,0.0005382230010582,60,600
10,6,0.3,0.6,hffd_nadav,1,1,-0.3259366771178236,0.000534641003469,60,600
10,6,0.3,0.6,hffd_nadav,2,1,-0.9487187653094225,0.000548929994693,60,600
10,6,0.6,0.6,hffd,0,1,-0.0080962236718278,0.002216908003902,60,600
10,6,0.6,0.6,hffd,1,1,-0.3161753537643506,0.0023166430037235,60,600
10,6,0.6,0.6,hffd,2,1,-1.0745431408867034,0.0025108509871643,60,600
10,6,0.6,0.6,hffd_nadav,0,1,-0.54341924740433,0.0006548769888468,60,600
10,6,0.6,0.6,hffd_nadav,1,1,-0.4709387508451357,0.0008246609941124,60,600
10,6,0.6,0.6,hffd_nadav,2,1,-0.0422752531516152,0.0005324849917087,60,600
10,6,0.6,0.8,hffd,0,1,-0.6621064137044641,0.0029285959899425,60,600
10,6,0.6,0.8,hffd,1,1,-0.2896822551307707,0.0024962620082078,60,600
10,6,0.6,0.8,hffd,2,1,-0.1580185041000277,0.003537458993378,60,600
10,6,0.6,0.8,hffd_nadav,0,1,-0.01512062219075,0.0005737600004067,60,600
10,6,0.6,0.8,hffd_nadav,1,1,-0.0066186569140995,0.0006088189984438,60,600
10,6,0.6,0.8,hffd_nadav,2,1,-0.2055831090561355,0.0006301069952314,60,600
10,6,0.6,1.0,hffd,0,1,-0.0554452292016662,0.0055720459931762,60,600
10,6,0.6,1.0,hffd,1,1,-0.4252879648564658,0.0025854169944068,60,600
10,6,0.6,1.0,hffd,2,1,-0.1098558453837199,0.0025000250025186,60,600
10,6,0.6,1.0,hffd_nadav,0,1,-0.0788014027756389,0.0006501099996967,60,600
10,6,0.6,1.0,hffd_nadav,1,1,-0.8012300314634331,0.0006933080003364,60,600
10,6,0.6,1.0,hffd_nadav,2,1,-0.1415687553440534,0.0005769720009993,60,600
10,6,0.6,1.2,hffd,0,1,-0.6323282629515461,0.0022466569935204,60,600
10,6,0.6,1.2,hffd,1,1,-1.915600308642297,0.0022145070106489,60,600
10,6,0.6,1.2,hffd,2,1,-0.3273068390191156,0.0021465919999172,60,600
10,6,0.6,1.2,hffd_nadav,0,1,-0.2837637679230624,0.0005098340043332,60,600
10,6,0.6,1.2,hffd_nadav,1,1,-0.018930323529446,0.0004999419907107,60,600
10,6,0.6,1.2,hffd_nadav,2,1,-0.0638943785156698,0.0006088719965191,60,600
10,12,0.0,0.6,hffd,0,1,-0.4599999999999795,0.0052385739982128,120,1200
10,12,0.0,0.6,hffd,1,1,-0.5399999999999636,0.0047958590002963,120,1200
10,12,0.0,0.6,hffd,2,1,-0.1200000000000045,0.0062712729995837,120,1200
10,12,0.0,0.6,hffd_nadav,0,1,-0.4599999999999795,0.0008436619973508,120,1200
10,12,0.0,0.6,hffd_nadav,1,1,-0.5399999999999636,0.0008646860078442,120,1200
10,12,0.0,0.6,hffd_nadav,2,1,-0.1200000000000045,0.0008585959876654,120,1200
10,12,0.0,0.8,hffd,0,1,-0.2799999999999727,0.0058340899995528,120,1200
10,12,0.0,0.8,hffd,1,1,-0.7200000000000273,0.0064151080005103,120,1200
10,12,0.0,0.8,hffd,2,1,-0.1600000000000818,0.0057901100080925,120,1200
10,12,0.0,0.8,hffd_nadav,0,1,-0.2799999999999727,0.0008656970021547,120,1200
10,12,0.0,0.8,hffd_nadav,1,1,-0.7200000000000273,0.0007885930099291,120,1200
10,12,0.0,0.8,hffd_nadav,2,1,-0.1600000000000818,0.0008507599995937,120,1200
10,12,0.0,1.0,hffd,0,1,-0.1000000000000227,0.0065715380042092,120,1200
10,12,0.0,1.0,hffd,1,1,-0.8999999999999773,0.0061324879934545,120,1200
10,12,0.0,1.0,hffd,2,1,-0.2000000000000454,0.0072490330057917,120,1200
10,12,0.0,1.0,hffd_nadav,0,1,-0.1000000000000227,0.0008283799979835,120,1200
10,12,0.0,1.0,hffd_nadav,1,1,-0.8999999999999773,0.0008602039888501,120,1200
10,12,0.0,1.0,hffd_nadav,2,1,-0.2000000000000454,0.0008698729943716,120,1200
10,12,0.0,1.2,hffd,0,1,-0.9199999999999592,0.006440591008868,120,1200
10,12,0.0,1.2,hffd,1,1,-0.0799999999999272,0.0063972390053095,120,1200
10,12,0.0,1.2,hffd,2,1,-0.2400000000000091,0.0067815569927915,120,1200
10,12,0.0,1.2,hffd_nadav,0,1,-0.9199999999999592,0.0008031080069486,120,1200
10,12,0.0,1.2,hffd_nadav,1,1,-0.0799999999999272,0.00122666900279,120,1200
10,12,0.0,1.2,hffd_nadav,2,1,-0.2400000000000091,0.0008978909900179,120,1200
10,12,0.1,0.6,hffd,0,1,-0.146570445944917,0.0054836070048622,120,1200
10,12,0.1,0.6,hffd,1,1,-0.3898246118846487,0.0055397379910573,120,1200
10,12,0.1,0.6,hffd,2,1,-0.2963501187234669,0.0049487560027046,120,1200
10,12,0.1,0.6,hffd_nadav,0,1,-0.3170152387199323,0.000864643996465,120,1200
10,12,0.1,0.6,hffd_nadav,1,1,-0.0981454290795795,0.0009109110105782,120,1200
10,12,0.1,0.6,hffd_nadav,2,1,-0.3843439473803869,0.0008605699986219,120,1200
10,12,0.1,0.8,hffd,0,1,-0.4319748384323247,0.0061442949954653,120,1200
10,12,0.1,0.8,hffd,1,1,-0.0234621675646167,0.0069358610053313,120,1200
10,12,0.1,0.8,hffd,2,1,-0.0321090034532289,0.0058328599989181,120,1200
10,12,0.1,0.8,hffd_nadav,0,1,-0.1265680010062624,0.0008417969947913,120,1200
10,12,0.1,0.8,hffd_nadav,1,1,-0.2377517835165008,0.0009383180004078,120,1200
10,12,0.1,0.8,hffd_nadav,2,1,-0.0691476275421791,0.0008666240028105,120,1200
10,12,0.1,1.0,hffd,0,1,-0.473094588315007,0.0065645930008031,120,1200
10,12,0.1,1.0,hffd,1,1,-0.0725260958481612,0.0061028549971524,120,1200
10,12,0.1,1.0,hffd,2,1,-0.0508319390631868,0.0063812290027271,120,1200
10,12,0.1,1.0,hffd_nadav,0,1,-0.148466294629884,0.0008705130021553,120,1200
10,12,0.1,1.0,hffd_nadav,1,1,-0.0227243647334489,0.0009661899966886,120,1200
10,12,0.1,1.0,hffd_nadav,2,1,-0.2331398034953054,0.0009590520057827,120,1200
10,12,0.1,1.2,hffd,0,1,-0.4663838453240032,0.0087576329970033,120,1200
10,12,0.1,1.2,hffd,1,1,-0.0721403685150789,0.0079594359995098,120,1200
