num_of_agents,items_per_agent,value_noise_ratio,alpha,algorithm,seed,success,max_overload,runtime
20,3,0.3,1.2,hffd,3,1,-0.10568613043170672,0.005736784005421214
20,3,0.3,1.2,hffd,4,1,-0.4822260797580782,0.007597470990731381
20,6,0.0,0.8,round_robin,0,0,inf,0.000238128995988518
20,6,0.0,0.8,round_robin,1,0,inf,0.0002871430042432621
20,6,0.0,0.8,round_robin,2,0,inf,0.0002872339973691851
20,6,0.0,0.8,round_robin,3,0,inf,0.00025723999715410173
20,6,0.0,0.8,round_robin,4,0,inf,0.0002504110016161576
20,6,0.0,0.8,serial_dictatorship,0,0,inf,0.00027220899937674403
20,6,0.0,0.8,serial_dictatorship,1,0,inf,0.00028119700436946005
20,6,0.0,0.8,serial_dictatorship,2,0,inf,0.0002067869936581701
20,6,0.0,0.8,serial_dictatorship,3,0,inf,0.00021064799511805177
20,6,0.0,0.8,serial_dictatorship,4,0,inf,0.0002956630050903186
20,6,0.0,0.8,hffd,0,1,-0.6399999999999864,0.01782145499601029
20,6,0.0,0.8,hffd,1,1,-0.36000000000001364,0.013228839001385495
20,6,0.0,0.8,hffd,2,1,-0.08000000000004093,0.013383386001805775
20,6,0.0,0.8,hffd,3,1,-0.6000000000000227,0.013609539993922226
20,6,0.0,0.8,hffd,4,1,-0.6399999999999864,0.01519982100580819
20,6,0.0,1.0,round_robin,0,0,inf,0.0002263750066049397
20,6,0.0,1.0,round_robin,1,0,inf,0.00020928100275341421
20,6,0.0,1.0,round_robin,2,0,inf,0.00021184200886636972
20,6,0.0,1.0,round_robin,3,0,inf,0.00021413499780464917
20,6,0.0,1.0,round_robin,4,0,inf,0.00024681599461473525
20,6,0.0,1.0,serial_dictatorship,0,0,inf,0.0003027990023838356
20,6,0.0,1.0,serial_dictatorship,1,0,inf,0.00022128000273369253
20,6,0.0,1.0,serial_dictatorship,2,0,inf,0.00021707999985665083
20,6,0.0,1.0,serial_dictatorship,3,0,inf,0.00023409799905493855
20,6,0.0,1.0,serial_dictatorship,4,0,inf,0.00026097899535670877
20,6,0.0,1.0,hffd,0,1,-0.5500000000000114,0.014950180993764661
20,6,0.0,1.0,hffd,1,1,-0.9499999999999886,0.015276809994247742
20,6,0.0,1.0,hffd,2,1,-0.6000000000000227,0.016403120011091232
20,6,0.0,1.0,hffd,3,1,-0.25,0.015225099996314384
20,6,0.0,1.0,hffd,4,1,-0.5500000000000114,0.01465297699905932
20,6,0.0,1.2,round_robin,0,0,inf,0.00022916799935046583
20,6,0.0,1.2,round_robin,1,0,inf,0.0002467680023983121
20,6,0.0,1.2,round_robin,2,0,inf,0.00022353799431584775
20,6,0.0,1.2,round_robin,3,0,inf,0.00040053499105852097
20,6,0.0,1.2,round_robin,4,0,inf,0.00026037299539893866
20,6,0.0,1.2,serial_dictatorship,0,0,inf,0.0002854490012396127
20,6,0.0,1.2,serial_dictatorship,1,0,inf,0.00022459299361798912
20,6,0.0,1.2,serial_dictatorship,2,0,inf,0.0002650130045367405
20,6,0.0,1.2,serial_dictatorship,3,0,inf,0.00022169000294525176
20,6,0.0,1.2,serial_dictatorship,4,0,inf,0.00029199699929449707
20,6,0.0,1.2,hffd,0,1,-0.45999999999997954,0.01507188900723122
20,6,0.0,1.2,hffd,1,1,-0.5399999999999636,0.014324303003377281
20,6,0.0,1.2,hffd,2,1,-0.12000000000000455,0.014460406004218385
20,6,0.0,1.2,hffd,3,1,-0.8999999999999773,0.01462049399560783
20,6,0.0,1.2,hffd,4,1,-0.4599999999999227,0.016159463993972167
20,6,0.3,0.8,round_robin,0,0,inf,0.00027872101054526865
20,6,0.3,0.8,round_robin,1,0,inf,0.0002127330080838874
20,6,0.3,0.8,round_robin,2,0,inf,0.0003482730098767206
20,6,0.3,0.8,round_robin,3,0,inf,0.0005402060050982982
20,6,0.3,0.8,round_robin,4,0,inf,0.00030100499861873686
20,6,0.3,0.8,serial_dictatorship,0,0,inf,0.00022925699886400253
20,6,0.3,0.8,serial_dictatorship,1,0,inf,0.0002427480067126453
20,6,0.3,0.8,serial_dictatorship,2,0,inf,0.0002257129963254556
20,6,0.3,0.8,serial_dictatorship,3,0,inf,0.00027896898973267525
20,6,0.3,0.8,serial_dictatorship,4,0,inf,0.00020588099141605198
20,6,0.3,0.8,hffd,0,1,-0.041618553359001,0.014735249991645105
20,6,0.3,0.8,hffd,1,1,-0.11704869859289602,0.01645067699428182
20,6,0.3,0.8,hffd,2,1,-0.0679535147248771,0.014521303994115442
20,6,0.3,0.8,hffd,3,1,-0.13106464807296447,0.015774094994412735
20,6,0.3,0.8,hffd,4,1,-0.03939535507851133,0.016137961007189006
20,6,0.3,1.0,round_robin,0,0,inf,0.0002457470109220594
20,6,0.3,1.0,round_robin,1,0,inf,0.0002833580074366182
20,6,0.3,1.0,round_robin,2,0,inf,0.0002472360065439716
20,6,0.3,1.0,round_robin,3,0,inf,0.00022631300089415163
20,6,0.3,1.0,round_robin,4,0,inf,0.0002611319941934198
20,6,0.3,1.0,serial_dictatorship,0,0,inf,0.0003389390039956197
20,6,0.3,1.0,serial_dictatorship,1,0,inf,0.00027966500783804804
20,6,0.3,1.0,serial_dictatorship,2,0,inf,0.00024506699992343783
20,6,0.3,1.0,serial_dictatorship,3,0,inf,0.0002167750062653795
20,6,0.3,1.0,serial_dictatorship,4,0,inf,0.0002120120043400675
20,6,0.3,1.0,hffd,0,1,-0.0023263047755222033,0.01486148800177034
20,6,0.3,1.0,hffd,1,1,-0.06168646146250012,0.017903763000504114
20,6,0.3,1.0,hffd,2,1,-0.14015972095546658,0.015451535989996046
20,6,0.3,1.0,hffd,3,1,-0.14203297357892097,0.014968172006774694
20,6,0.3,1.0,hffd,4,1,-0.03481462374628563,0.01446444500470534
20,6,0.3,1.2,round_robin,0,0,inf,0.00024082600430119783
20,6,0.3,1.2,round_robin,1,0,inf,0.0003862790035782382
20,6,0.3,1.2,round_robin,2,0,inf,0.00039411398756783456
20,6,0.3,1.2,round_robin,3,0,inf,0.0003161549975629896
20,6,0.3,1.2,round_robin,4,0,inf,0.00020620800205506384
20,6,0.3,1.2,serial_dictatorship,0,0,inf,0.00021830599871464074
20,6,0.3,1.2,serial_dictatorship,1,0,inf,0.00022986899421084672
20,6,0.3,1.2,serial_dictatorship,2,0,inf,0.00028394699620548636
20,6,0.3,1.2,serial_dictatorship,3,0,inf,0.00024408100580330938
20,6,0.3,1.2,serial_dictatorship,4,0,inf,0.00030398598755709827
20,6,0.3,1.2,hffd,0,1,-0.053658297212280104,0.019048709000344388
20,6,0.3,1.2,hffd,1,1,-0.29482954939368256,0.016443610991700552
20,6,0.3,1.2,hffd,2,1,-0.012120916133483206,0.015621648999513127
20,6,0.3,1.2,hffd,3,1,-0.21994291279958134,0.01733406500716228
20,6,0.3,1.2,hffd,4,1,-0.4122145820140872,0.016418586994404905
40,3,0.0,0.8,round_robin,0,0,inf,0.00030907700420357287
40,3,0.0,0.8,round_robin,1,0,inf,0.0003457910061115399
40,3,0.0,0.8,round_robin,2,0,inf,0.0002660899917827919
40,3,0.0,0.8,round_robin,3,0,inf,0.0002671410038601607
40,3,0.0,0.8,round_robin,4,0,inf,0.00031653499172534794
40,3,0.0,0.8,serial_dictatorship,0,0,inf,0.00034688899177126586
40,3,0.0,0.8,serial_dictatorship,1,0,inf,0.00031100399792194366
40,3,0.0,0.8,serial_dictatorship,2,0,inf,0.00029437900229822844
40,3,0.0,0.8,serial_dictatorship,3,0,inf,0.0003697060019476339
40,3,0.0,0.8,serial_dictatorship,4,0,inf,0.0002975469978991896
40,3,0.0,0.8,hffd,0,1,-0.8199999999999932,0.041013092995854095
40,3,0.0,0.8,hffd,1,1,-0.18000000000000682,0.03831817900936585
40,3,0.0,0.8,hffd,2,1,-0.040000000000020464,0.040127159998519346
40,3,0.0,0.8,hffd,3,1,-0.30000000000001137,0.04102216201135889
40,3,0.0,0.8,hffd,4,1,-0.8199999999999932,0.03630276799958665
40,3,0.0,1.0,round_robin,0,0,inf,0.0002656219876371324
40,3,0.0,1.0,round_robin,1,0,inf,0.0002803919924190268
40,3,0.0,1.0,round_robin,2,0,inf,0.00032739700691308826
40,3,0.0,1.0,round_robin,3,0,inf,0.0002577230043243617
40,3,0.0,1.0,round_robin,4,0,inf,0.0006060010055080056
40,3,0.0,1.0,serial_dictatorship,0,0,inf,0.0002768949925666675
40,3,0.0,1.0,serial_dictatorship,1,0,inf,0.00026072299806401134
40,3,0.0,1.0,serial_dictatorship,2,0,inf,0.00026262999745085835
40,3,0.0,1.0,serial_dictatorship,3,0,inf,0.00032116899092216045
40,3,0.0,1.0,serial_dictatorship,4,0,inf,0.000260998000157997
40,3,0.0,1.0,hffd,0,1,-0.2750000000000057,0.04208821400243323
40,3,0.0,1.0,hffd,1,1,-0.9749999999999943,0.03938664599263575
40,3,0.0,1.0,hffd,2,1,-0.30000000000001137,0.03986532799899578
40,3,0.0,1.0,hffd,3,1,-0.125,0.042995672003598884
40,3,0.0,1.0,hffd,4,1,-0.7750000000000057,0.03933076599787455
40,3,0.0,1.2,round_robin,0,0,inf,0.000284237990854308
40,3,0.0,1.2,round_robin,1,0,inf,0.000319305996526964
40,3,0.0,1.2,round_robin,2,0,inf,0.00027672501164488494
40,3,0.0,1.2,round_robin,3,0,inf,0.0002601799933472648
40,3,0.0,1.2,round_robin,4,0,inf,0.0002615429984871298
40,3,0.0,1.2,serial_dictatorship,0,0,inf,0.0003623209922807291
40,3,0.0,1.2,serial_dictatorship,1,0,inf,0.0002852469915524125
40,3,0.0,1.2,serial_dictatorship,2,0,inf,0.000268713993136771
40,3,0.0,1.2,serial_dictatorship,3,0,inf,0.0002586189948488027
40,3,0.0,1.2,serial_dictatorship,4,0,inf,0.00031975000456441194
40,3,0.0,1.2,hffd,0,1,-0.7299999999999898,0.040329712006496266
40,3,0.0,1.2,hffd,1,1,-0.7699999999999818,0.03853879400412552
40,3,0.0,1.2,hffd,2,1,-0.5600000000000023,0.04273894999641925
40,3,0.0,1.2,hffd,3,1,-0.9499999999999886,0.03847393400792498
40,3,0.0,1.2,hffd,4,1,-0.7299999999999613,0.03734505700413138
40,3,0.3,0.8,round_robin,0,0,inf,0.00036579000880010426
40,3,0.3,0.8,round_robin,1,0,inf,0.0003516750002745539
40,3,0.3,0.8,round_robin,2,0,inf,0.00039246000233106315
40,3,0.3,0.8,round_robin,3,0,inf,0.00046093499986454844
40,3,0.3,0.8,round_robin,4,0,inf,0.0003383510047569871
40,3,0.3,0.8,serial_dictatorship,0,0,inf,0.00027401300030760467
40,3,0.3,0.8,serial_dictatorship,1,0,inf,0.0002669300010893494
40,3,0.3,0.8,serial_dictatorship,2,0,inf,0.0004906260001007468
40,3,0.3,0.8,serial_dictatorship,3,0,inf,0.00026049600273836404
40,3,0.3,0.8,serial_dictatorship,4,0,inf,0.0002762399963103235
40,3,0.3,0.8,hffd,0,1,-0.0919727010917768,0.03995035598927643
40,3,0.3,0.8,hffd,1,1,-0.07384181619988794,0.041038955008843914
40,3,0.3,0.8,hffd,2,1,-0.11612881587856805,0.04101636000268627
40,3,0.3,0.8,hffd,3,1,-0.012149236500420102,0.04092981400026474
40,3,0.3,0.8,hffd,4,1,-0.05065490462189359,0.04498593299649656
40,3,0.3,1.0,round_robin,0,0,inf,0.000280878011835739
40,3,0.3,1.0,round_robin,1,0,inf,0.00028501499036792666
40,3,0.3,1.0,round_robin,2,0,inf,0.00028384100005496293
40,3,0.3,1.0,round_robin,3,0,inf,0.00043756599188782275
40,3,0.3,1.0,round_robin,4,0,inf,0.00031490999390371144
40,3,0.3,1.0,serial_dictatorship,0,0,inf,0.0002625139895826578
40,3,0.3,1.0,serial_dictatorship,1,0,inf,0.00030998600414022803
40,3,0.3,1.0,serial_dictatorship,2,0,inf,0.00025033099518623203
40,3,0.3,1.0,serial_dictatorship,3,0,inf,0.0002927189925685525
40,3,0.3,1.0,serial_dictatorship,4,0,inf,0.0002523000002838671
40,3,0.3,1.0,hffd,0,1,-0.035057785987731904,0.03966253899852745
40,3,0.3,1.0,hffd,1,1,-0.21979828481133268,0.04937717999564484
40,3,0.3,1.0,hffd,2,1,-0.08876965583633023,0.04389863299729768
40,3,0.3,1.0,hffd,3,1,-0.03508594707543011,0.042552745013381355
40,3,0.3,1.0,hffd,4,1,-0.3987172316190879,0.04099741601385176
40,3,0.3,1.2,round_robin,0,0,inf,0.00028247501177247614
40,3,0.3,1.2,round_robin,1,0,inf,0.00037389299541246146
40,3,0.3,1.2,round_robin,2,0,inf,0.0003119239991065115
40,3,0.3,1.2,round_robin,3,0,inf,0.00025583599926903844
40,3,0.3,1.2,round_robin,4,0,inf,0.0002523040020605549
40,3,0.3,1.2,serial_dictatorship,0,0,inf,0.00027204598882235587
40,3,0.3,1.2,serial_dictatorship,1,0,inf,0.00028047600062564015
40,3,0.3,1.2,serial_dictatorship,2,0,inf,0.00032048599678091705
40,3,0.3,1.2,serial_dictatorship,3,0,inf,0.0002686299994820729
40,3,0.3,1.2,serial_dictatorship,4,0,inf,0.00026606200844980776
40,3,0.3,1.2,hffd,0,1,-0.0018410072456447324,0.0385797570052091
40,3,0.3,1.2,hffd,1,1,-0.17289417622359338,0.03878449100011494
40,3,0.3,1.2,hffd,2,1,-0.03342705099248633,0.04154058400308713
40,3,0.3,1.2,hffd,3,1,-0.04173267649792933,0.0445763620082289
40,3,0.3,1.2,hffd,4,1,-0.042614573105282716,0.03950091499427799
40,6,0.0,0.8,round_robin,0,0,inf,0.00031088000105228275
40,6,0.0,0.8,round_robin,1,0,inf,0.00032531400211155415
40,6,0.0,0.8,round_robin,2,0,inf,0.0003265569976065308
40,6,0.0,0.8,round_robin,3,0,inf,0.00033516300027258694
40,6,0.0,0.8,round_robin,4,0,inf,0.000833653990412131
40,6,0.0,0.8,serial_dictatorship,0,0,inf,0.00038337100704666227
40,6,0.0,0.8,serial_dictatorship,1,0,inf,0.0003601500065997243
40,6,0.0,0.8,serial_dictatorship,2,0,inf,0.00034739699913188815
40,6,0.0,0.8,serial_dictatorship,3,0,inf,0.0005225530039751902
40,6,0.0,0.8,serial_dictatorship,4,0,inf,0.0004829660028917715
40,6,0.0,0.8,hffd,0,1,-0.30000000000001137,0.11379030799434986
40,6,0.0,0.8,hffd,1,1,-0.12000000000000455,0.10427874999004416
40,6,0.0,0.8,hffd,2,1,-0.7600000000000477,0.10582923800393473
40,6,0.0,0.8,hffd,3,1,-0.08000000000004093,0.10724656700040214
40,6,0.0,0.8,hffd,4,1,-0.160000000000025,0.1249004440032877
40,6,0.0,1.0,round_robin,0,0,inf,0.00036124100734014064
40,6,0.0,1.0,round_robin,1,0,inf,0.0009566740045556799
40,6,0.0,1.0,round_robin,2,0,inf,0.0003561959892977029
40,6,0.0,1.0,round_robin,3,0,inf,0.0003661700029624626
40,6,0.0,1.0,round_robin,4,0,inf,0.0005688459932571277
40,6,0.0,1.0,serial_dictatorship,0,0,inf,0.0006197479960974306
40,6,0.0,1.0,serial_dictatorship,1,0,inf,0.0004208369937259704
40,6,0.0,1.0,serial_dictatorship,2,0,inf,0.0005198849976295605
40,6,0.0,1.0,serial_dictatorship,3,0,inf,0.0004277420084690675
40,6,0.0,1.0,serial_dictatorship,4,0,inf,0.00035869899147655815
40,6,0.0,1.0,hffd,0,1,-0.125,0.12273937799909618
40,6,0.0,1.0,hffd,1,1,-0.6499999999999773,0.11879651100025512
40,6,0.0,1.0,hffd,2,1,-0.9499999999999886,0.11763831399730407
40,6,0.0,1.0,hffd,3,1,-0.10000000000002274,0.12276137199660297
40,6,0.0,1.0,hffd,4,1,-0.44999999999998863,0.13136505401053
40,6,0.0,1.2,round_robin,0,0,inf,0.00033251699642278254
40,6,0.0,1.2,round_robin,1,0,inf,0.0005183070024941117
40,6,0.0,1.2,round_robin,2,0,inf,0.0006313350022537634
40,6,0.0,1.2,round_robin,3,0,inf,0.0003395540115889162
40,6,0.0,1.2,round_robin,4,0,inf,0.000329471004079096
40,6,0.0,1.2,serial_dictatorship,0,0,inf,0.00032185300369746983
40,6,0.0,1.2,serial_dictatorship,1,0,inf,0.0005772059957962483
40,6,0.0,1.2,serial_dictatorship,2,0,inf,0.0004209100006846711
40,6,0.0,1.2,serial_dictatorship,3,0,inf,0.0003204019885743037
40,6,0.0,1.2,serial_dictatorship,4,0,inf,0.0003816999960690737
40,6,0.0,1.2,hffd,0,1,-0.9499999999999886,0.13204122899333015
40,6,0.0,1.2,hffd,1,1,-0.17999999999994998,0.14534615899901837
40,6,0.0,1.2,hffd,2,1,-0.13999999999998636,0.1555433609901229
40,6,0.0,1.2,hffd,3,1,-0.12000000000000455,0.13603442399471533
40,6,0.0,1.2,hffd,4,1,-0.7399999999999523,0.13224312700913288
40,6,0.3,0.8,round_robin,0,0,inf,0.0003345400036778301
40,6,0.3,0.8,round_robin,1,0,inf,0.0003593159926822409
40,6,0.3,0.8,round_robin,2,0,inf,0.00041604400030337274
40,6,0.3,0.8,round_robin,3,0,inf,0.0003544040082488209
40,6,0.3,0.8,round_robin,4,0,inf,0.00034753700310830027
40,6,0.3,0.8,serial_dictatorship,0,0,inf,0.0009602549980627373
40,6,0.3,0.8,serial_dictatorship,1,0,inf,0.00040951800474431366
40,6,0.3,0.8,serial_dictatorship,2,0,inf,0.000422717013861984
40,6,0.3,0.8,serial_dictatorship,3,0,inf,0.000504322990309447
40,6,0.3,0.8,serial_dictatorship,4,0,inf,0.0005450949975056574
40,6,0.3,0.8,hffd,0,1,-0.006757673002368847,0.12374842900317162
40,6,0.3,0.8,hffd,1,1,-0.04280059893460475,0.11422259100072552
40,6,0.3,0.8,hffd,2,1,-0.18875115529294817,0.11341255300794728
40,6,0.3,0.8,hffd,3,1,-0.011772614801202508,0.11213815200608224
40,6,0.3,0.8,hffd,4,1,-0.004472148664547149,0.13533965100941714
40,6,0.3,1.0,round_robin,0,0,inf,0.00035664399911183864
40,6,0.3,1.0,round_robin,1,0,inf,0.00032846898830030113
40,6,0.3,1.0,round_robin,2,0,inf,0.0008303279901156202
40,6,0.3,1.0,round_robin,3,0,inf,0.00036760700459126383
40,6,0.3,1.0,round_robin,4,0,inf,0.0010918210027739406
40,6,0.3,1.0,serial_dictatorship,0,0,inf,0.00043742799607571214
40,6,0.3,1.0,serial_dictatorship,1,0,inf,0.0004638499958673492
40,6,0.3,1.0,serial_dictatorship,2,0,inf,0.0006034379912307486
40,6,0.3,1.0,serial_dictatorship,3,0,inf,0.00037856500421185046
40,6,0.3,1.0,serial_dictatorship,4,0,inf,0.00038014299934729934
40,6,0.3,1.0,hffd,0,1,-0.38719289488903996,0.11875366599997506
40,6,0.3,1.0,hffd,1,1,-0.0029906122429110837,0.12765480601228774
40,6,0.3,1.0,hffd,2,1,-0.0053217091422084195,0.11467040600837208
40,6,0.3,1.0,hffd,3,1,-0.020882056343907607,0.11980100700748153
40,6,0.3,1.0,hffd,4,1,-0.0038431161747212172,0.12534811699879356
40,6,0.3,1.2,round_robin,0,0,inf,0.00039603200275450945
40,6,0.3,1.2,round_robin,1,0,inf,0.0004677929973695427
40,6,0.3,1.2,round_robin,2,0,inf,0.0004998270014766604
40,6,0.3,1.2,round_robin,3,0,inf,0.00039974000537768006
40,6,0.3,1.2,round_robin,4,0,inf,0.0008123930019792169
40,6,0.3,1.2,serial_dictatorship,0,0,inf,0.0003283219994045794
40,6,0.3,1.2,serial_dictatorship,1,0,inf,0.0003144639922538772
40,6,0.3,1.2,serial_dictatorship,2,0,inf,0.0006551549886353314
40,6,0.3,1.2,serial_dictatorship,3,0,inf,0.0003140170010738075
40,6,0.3,1.2,serial_dictatorship,4,0,inf,0.00039501499850302935
40,6,0.3,1.2,hffd,0,1,-0.061216728251736185,0.11693585700413678
40,6,0.3,1.2,hffd,1,1,-0.0787381550234727,0.11915029400552157
40,6,0.3,1.2,hffd,2,1,-0.05121980133424131,0.11976241099182516
40,6,0.3,1.2,hffd,3,1,-0.007129297712651805,0.12691382500634063
40,6,0.3,1.2,hffd,4,1,-0.018383993791928788,0.15301734900276642
